CONFLICT_ID,COUNTRY_ABBR,COUNTRY_CD,START_DAY,START_MON,START_YR,END_DAY,END_MON,END_YR,FATALITY_CAT,FATALITY_PRECISE,ACTION_LEVEL,WAR_LVL,AGGRESSOR
2558,ITA,325,7,9,1985,7,9,1985,0,0,0,1,1
2558,IRN,630,7,9,1985,7,9,1985,0,0,16,4,1
2559,USA,2,29,9,1985,29,9,1985,0,0,0,1,1
2559,GFR,260,29,9,1985,29,9,1985,0,0,0,1,1
2559,CZE,315,29,9,1985,29,9,1985,0,0,16,4,1
2560,FRN,220,18,10,1985,18,10,1985,0,0,7,3,1
2560,IRN,630,18,10,1985,18,10,1985,0,0,7,3,1
2561,GFR,260,10,10,1985,10,10,1985,0,0,0,1,1
2561,IRQ,645,10,10,1985,10,10,1985,0,0,16,4,1
2563,TUN,616,1,10,1985,1,10,1985,0,0,0,1,1
2563,ISR,666,1,10,1985,1,10,1985,0,0,16,4,1
2583,BFO,439,12,12,1985,17,1,1986,2,-9,17,4,1
2583,MLI,432,12,12,1985,17,1,1986,2,-9,17,4,1
2584,CYP,352,17,12,1985,7,3,1986,0,0,0,1,1
2584,IRQ,645,17,12,1985,7,3,1986,0,0,16,4,1
2585,NTH,210,20,11,1985,20,1,1986,0,0,0,1,1
2585,IRN,630,20,11,1985,20,1,1986,0,0,16,4,1
2600,NEW,920,10,7,1985,10,7,1985,0,0,0,1,1
2600,FRN,220,10,7,1985,10,7,1985,0,0,16,4,1
2643,IND,750,17,1,1985,7,10,1985,1,-9,17,4,1
2643,PAK,770,17,1,1985,7,10,1985,1,-9,17,4,1
3029,KUW,690,19,2,1985,19,2,1985,0,0,0,1,1
3029,IRQ,645,19,2,1985,19,2,1985,0,0,16,4,1
3030,BOT,571,14,6,1985,14,6,1985,0,0,0,1,1
3030,SAF,560,14,6,1985,14,6,1985,0,0,16,4,1
3033,ROK,732,9,1,1985,9,1,1985,0,0,0,1,1
3033,IRQ,645,9,1,1985,9,1,1985,0,0,16,4,1
3443,SYR,652,13,6,1985,7,8,1986,-9,-9,16,4,1
3443,ISR,666,13,6,1985,7,8,1986,0,0,16,4,1
3618,MYA,775,7,5,1985,5,11,1985,-9,-9,17,4,1
3618,THI,800,7,5,1985,5,11,1985,-9,-9,17,4,1
3620,LIB,620,28,8,1985,2,12,1985,0,0,7,3,1
3620,USA,2,24,9,1985,30,9,1985,0,0,7,3,0
3620,EGY,651,28,8,1985,2,12,1985,0,0,8,3,1
3621,PHI,840,30,9,1985,30,9,1985,0,0,0,1,1
3621,MAL,820,30,9,1985,30,9,1985,0,0,16,4,1
3622,DRV,816,9,1,1985,6,2,1986,-9,-9,17,4,1
3622,CHN,710,9,1,1985,6,2,1986,-9,-9,17,4,1
3625,SAU,670,16,11,1985,16,3,1986,0,0,1,2,1
3625,USA,2,16,11,1985,14,3,1986,0,0,1,2,1
3625,UKG,200,16,11,1985,14,1,1986,0,0,1,2,1
3625,IRN,630,16,11,1985,16,3,1986,0,0,7,3,1
3625,KUW,690,16,11,1985,16,3,1986,0,0,8,3,1
2178,CYP,352,2,7,1986,2,7,1986,0,0,0,1,1
2178,TUR,640,2,7,1986,2,7,1986,0,0,7,3,1
2179,GRC,350,27,6,1986,31,7,1987,1,-9,17,4,1
2179,TUR,640,27,6,1986,31,7,1987,1,-9,17,4,1
2198,ROK,732,11,8,1986,21,8,1986,0,0,17,4,1
2198,PRK,731,11,8,1986,21,8,1986,0,0,17,4,1
2233,USR,365,13,3,1986,13,3,1986,0,0,0,1,1
2233,USA,2,13,3,1986,13,3,1986,0,0,7,3,1
2315,CHN,710,26,10,1986,26,4,1987,0,0,0,1,1
2315,ROK,732,26,10,1986,26,4,1987,0,0,15,4,1
2353,HON,91,7,1,1986,-9,3,1988,-9,-9,0,1,1
2353,USA,2,-9,2,1986,-9,3,1988,-9,-9,7,3,0
2353,NIC,93,7,1,1986,-9,3,1988,-9,-9,17,4,1
2354,HAI,41,31,1,1986,1,2,1986,0,0,0,1,1
2354,DOM,42,31,1,1986,1,2,1986,0,0,7,3,1
2356,COL,100,5,6,1986,5,6,1986,0,0,0,1,1
2356,VEN,101,5,6,1986,5,6,1986,0,0,1,2,1
2565,BAH,692,26,8,1986,26,8,1986,0,0,0,1,1
2565,IRQ,645,26,8,1986,26,8,1986,0,0,16,4,1
2566,IRN,630,27,8,1986,27,8,1986,0,0,1,2,1
2566,TUR,640,27,8,1986,27,8,1986,0,0,1,2,1
2567,DJI,522,16,8,1986,16,8,1986,0,0,0,1,1
2567,YPR,680,16,8,1986,16,8,1986,0,0,16,4,1
2568,GRC,350,29,7,1986,29,7,1986,0,0,0,1,1
2568,IRQ,645,29,7,1986,29,7,1986,0,0,16,4,1
2570,ZIM,552,19,5,1986,19,5,1986,0,0,0,1,1
2570,SAF,560,19,5,1986,19,5,1986,0,0,16,4,1
2571,ZAM,551,19,5,1986,19,5,1986,0,0,0,1,1
2571,SAF,560,19,5,1986,19,5,1986,0,0,12,3,1
2572,BAH,692,26,4,1986,15,6,1986,0,0,0,1,1
2572,QAT,694,26,4,1986,15,6,1986,0,0,14,4,1
2573,COS,94,16,4,1986,16,4,1986,0,0,17,4,1
2573,NIC,93,16,4,1986,16,4,1986,0,0,17,4,1
2574,SAU,670,6,4,1986,1,5,1986,0,0,0,1,1
2574,IRN,630,6,4,1986,1,5,1986,0,0,16,4,1
2575,TUR,640,2,3,1986,2,3,1986,0,0,0,1,1
2575,IRN,630,2,3,1986,2,3,1986,0,0,16,4,1
2578,USA,2,13,1,1986,14,1,1986,0,0,7,3,1
2578,IRN,630,13,1,1986,14,1,1986,0,0,16,4,1
2579,TAW,713,28,5,1986,28,5,1986,0,0,0,1,1
2579,ARG,160,28,5,1986,28,5,1986,0,0,16,4,1
2580,BOT,571,6,1,1986,19,5,1986,0,0,0,1,1
2580,SAF,560,6,1,1986,19,5,1986,0,0,16,4,1
2587,BAH,692,29,8,1986,29,8,1986,0,0,0,1,1
2587,UAE,696,29,8,1986,29,8,1986,0,0,0,1,1
2587,SAU,670,29,8,1986,29,8,1986,0,0,0,1,1
2587,QAT,694,29,8,1986,29,8,1986,0,0,0,1,1
2587,KUW,690,29,8,1986,29,8,1986,0,0,0,1,1
2587,IRN,630,29,8,1986,29,8,1986,0,0,2,2,1
2588,USR,365,3,9,1986,3,9,1986,0,0,0,1,1
2588,IRN,630,3,9,1986,3,9,1986,0,0,16,4,1
2589,MAW,553,15,9,1986,15,9,1986,0,0,0,1,1
2589,ZIM,552,15,9,1986,15,9,1986,0,0,1,2,1
2589,ZAM,551,15,9,1986,15,9,1986,0,0,1,2,1
2589,MZM,541,15,9,1986,15,9,1986,0,0,1,2,1
2591,LIB,620,4,2,1986,4,2,1986,0,0,0,1,1
2591,ISR,666,4,2,1986,4,2,1986,0,0,16,4,1
2593,LBR,450,18,11,1986,18,11,1986,0,0,0,1,1
2593,IRN,630,18,11,1986,18,11,1986,0,0,16,4,1
2594,KUW,690,22,10,1986,22,10,1986,0,0,0,1,1
2594,IRN,630,22,10,1986,22,10,1986,0,0,16,4,1
2595,CYP,352,2,10,1986,2,10,1986,0,0,0,1,1
2595,IRQ,645,2,10,1986,2,10,1986,0,0,16,4,1
2596,UKG,200,23,9,1986,26,11,1986,0,0,7,3,1
2596,IRN,630,23,9,1986,26,11,1986,0,0,16,4,1
2597,CZE,315,18,9,1986,22,9,1986,0,0,16,4,1
2597,GFR,260,18,9,1986,22,9,1986,1,-9,0,1,1
2598,UKG,200,20,3,1986,21,3,1986,0,0,0,1,1
2598,SPN,230,20,3,1986,21,3,1986,0,0,7,3,1
2599,SWA,572,19,8,1986,15,12,1986,0,0,0,1,1
2599,SAF,560,19,8,1986,15,12,1986,0,0,16,4,1
2601,BUL,355,20,7,1986,23,7,1986,0,0,0,1,1
2601,TUR,640,20,7,1986,23,7,1986,0,0,15,4,1
2644,PAK,770,14,10,1986,15,11,1986,0,0,0,1,1
2644,IND,750,14,10,1986,15,11,1986,0,0,16,4,1
2718,USR,365,12,7,1986,12,7,1986,0,0,17,4,1
2718,CHN,710,12,7,1986,12,7,1986,1,-9,17,4,1
2803,SUD,625,5,12,1986,5,12,1986,0,0,0,1,1
2803,ETH,530,5,12,1986,5,12,1986,0,0,16,4,1
3626,IND,750,27,2,1986,22,4,1986,0,0,16,4,1
3626,BNG,771,27,2,1986,22,4,1986,1,-9,12,3,1
3628,DRV,816,-9,10,1986,15,3,1987,5,-9,20,5,1
3628,CHN,710,-9,10,1986,15,3,1987,5,-9,20,5,1
3629,MLI,432,23,6,1986,-9,7,1986,-9,-9,17,4,1
3629,BFO,439,23,6,1986,-9,7,1986,-9,-9,17,4,1
3635,CHA,483,10,2,1986,11,9,1987,-9,-9,17,4,1
3635,LIB,620,10,2,1986,11,9,1987,-9,-9,17,4,1
3635,FRN,220,15,2,1986,11,9,1987,0,0,8,3,0
3636,LIB,620,13,1,1986,15,4,1986,-9,-9,16,4,1
3636,USA,2,13,1,1986,15,4,1986,0,0,16,4,1
3637,USA,2,7,1,1986,7,1,1986,0,0,0,1,1
3637,USR,365,7,1,1986,7,1,1986,0,0,7,3,1
2245,ETH,530,12,2,1987,12,2,1987,2,-9,17,4,1
2245,SOM,520,12,2,1987,12,2,1987,2,-9,17,4,1
2734,PAN,95,10,8,1987,4,2,1988,0,0,0,1,1
2734,IRN,630,10,8,1987,4,2,1988,0,0,16,4,1
2735,NIC,93,2,9,1987,2,9,1987,-9,-9,17,4,1
2735,COS,94,2,9,1987,2,9,1987,-9,-9,17,4,1
2736,HAI,41,29,11,1987,30,12,1987,0,0,0,1,1
2736,DOM,42,29,11,1987,30,12,1987,0,0,8,3,1
2737,FRN,220,17,3,1987,17,3,1987,0,0,0,1,1
2737,CAN,20,17,3,1987,17,3,1987,0,0,1,2,1
2738,USR,365,1,4,1987,-9,6,1988,0,0,7,3,1
2738,SWD,380,1,4,1987,-9,6,1988,0,0,16,4,1
2739,IRQ,645,17,5,1987,18,5,1987,0,0,16,4,1
2739,USA,2,17,5,1987,18,5,1987,2,-9,8,3,1
2740,IRN,630,27,1,1987,3,7,1988,-9,-9,16,4,1
2740,USA,2,27,1,1987,3,7,1988,1,-9,16,4,1
2741,USA,2,24,9,1987,8,4,1988,0,0,7,3,1
2741,PAN,95,24,9,1987,8,4,1988,0,0,15,4,1
2742,CUB,40,1,5,1987,1,5,1987,0,0,0,1,1
2742,USA,2,1,5,1987,1,5,1987,0,0,7,3,1
2776,THI,800,20,5,1987,19,2,1988,2,-9,17,4,1
2776,LAO,812,20,5,1987,19,2,1988,3,-9,17,4,1
2777,THI,800,12,4,1987,4,5,1987,0,0,0,1,1
2777,MYA,775,12,4,1987,4,5,1987,0,0,16,4,1
2778,IND,750,15,3,1987,15,6,1987,0,0,7,3,1
2778,SRI,780,15,3,1987,15,6,1987,0,0,8,3,1
2779,IND,750,1,6,1987,25,6,1987,0,0,17,4,1
2779,BNG,771,1,6,1987,25,6,1987,1,-9,17,4,1
2780,DRV,816,15,4,1987,6,6,1987,0,0,0,1,1
2780,CHN,710,15,4,1987,6,6,1987,0,0,7,3,1
2782,CHN,710,8,6,1987,30,9,1987,0,0,16,4,1
2782,TAW,713,8,6,1987,30,9,1987,0,0,16,4,1
2783,OMA,698,11,10,1987,11,10,1987,0,0,17,4,1
2783,YPR,680,11,10,1987,11,10,1987,1,-9,17,4,1
2784,AUL,900,1,10,1987,1,10,1987,0,0,0,1,1
2784,IRQ,645,1,10,1987,1,10,1987,0,0,16,4,1
2785,SIN,830,20,11,1987,20,11,1987,0,0,0,1,1
2785,IRQ,645,20,11,1987,20,11,1987,0,0,16,4,1
2786,SYR,652,28,7,1987,28,7,1987,0,0,12,3,1
2786,IRQ,645,28,7,1987,28,7,1987,0,0,16,4,1
2787,SYR,652,8,3,1987,8,3,1987,0,0,0,1,1
2787,TUR,640,8,3,1987,8,3,1987,0,0,1,2,1
2788,TUR,640,21,8,1987,23,9,1987,0,0,0,1,1
2788,IRQ,645,21,8,1987,23,9,1987,0,0,16,4,1
2789,SIN,830,6,12,1987,14,6,1988,0,0,0,1,1
2789,IRN,630,6,12,1987,14,6,1988,0,0,16,4,1
2790,MAD,781,17,12,1987,17,12,1987,0,0,0,1,1
2790,IRN,630,17,12,1987,17,12,1987,0,0,16,4,1
2791,PAK,770,1,10,1987,1,10,1987,0,0,0,1,1
2791,IRN,630,1,10,1987,1,10,1987,0,0,16,4,1
2792,IND,750,2,10,1987,27,3,1988,0,0,0,1,1
2792,IRN,630,2,10,1987,27,3,1988,0,0,16,4,1
2793,JPN,740,3,9,1987,2,10,1987,0,0,0,1,1
2793,IRN,630,3,9,1987,2,10,1987,0,0,16,4,1
2794,ROK,732,2,9,1987,25,12,1987,0,0,0,1,1
2794,IRN,630,2,9,1987,25,12,1987,0,0,16,4,1
2795,UAE,696,15,8,1987,15,8,1987,0,0,0,1,1
2795,IRN,630,15,8,1987,15,8,1987,0,0,16,4,1
2796,QAT,694,22,5,1987,22,5,1987,0,0,0,1,1
2796,IRN,630,22,5,1987,22,5,1987,0,0,16,4,1
2797,KUW,690,11,5,1987,20,5,1988,0,0,0,1,1
2797,IRN,630,11,5,1987,20,5,1988,0,0,16,4,1
2798,SAU,670,2,8,1987,24,4,1988,0,0,8,3,1
2798,IRN,630,2,8,1987,24,4,1988,0,0,16,4,1
2799,TUR,640,-9,6,1987,27,3,1988,0,0,15,4,1
2799,IRN,630,-9,6,1987,27,3,1988,1,-9,16,4,1
2800,SAF,560,27,12,1987,27,12,1987,0,0,12,3,1
2800,MZM,541,27,12,1987,27,12,1987,0,0,15,4,1
2801,MZM,541,29,5,1987,29,5,1987,0,0,0,1,1
2801,SAF,560,29,5,1987,29,5,1987,0,0,16,4,1
2802,ETH,530,24,7,1987,12,8,1987,-9,-9,17,4,1
2802,SUD,625,24,7,1987,12,8,1987,-9,-9,17,4,1
2804,UGA,500,20,10,1987,28,12,1987,2,-9,17,4,1
2804,KEN,501,20,10,1987,28,12,1987,2,-9,17,4,1
2805,ZAI,490,3,6,1987,3,6,1987,0,0,17,4,1
2805,UGA,500,3,6,1987,3,6,1987,1,-9,17,4,1
2806,ZAI,490,15,1,1987,15,1,1987,-9,-9,17,4,1
2806,CON,484,15,1,1987,15,1,1987,-9,-9,17,4,1
2807,NIG,475,2,5,1987,2,5,1987,0,0,0,1,1
2807,CAO,471,2,5,1987,2,5,1987,0,0,12,3,1
2808,LBR,450,19,6,1987,15,7,1987,0,0,0,1,1
2808,IRN,630,19,6,1987,15,7,1987,0,0,16,4,1
2809,MAA,435,1,4,1987,18,4,1987,0,0,7,3,1
2809,MOR,600,1,4,1987,18,4,1987,0,0,7,3,1
2810,BOT,571,9,4,1987,9,4,1987,0,0,0,1,1
2810,ZAM,551,9,4,1987,25,4,1987,0,0,0,1,1
2810,SAF,560,9,4,1987,25,4,1987,0,0,16,4,1
2811,PAN,95,29,4,1987,29,4,1987,0,0,0,1,1
2811,IRQ,645,29,4,1987,29,4,1987,0,0,16,4,1
2812,COL,100,13,8,1987,5,9,1987,0,0,7,3,1
2812,VEN,101,13,8,1987,5,9,1987,0,0,16,4,1
2813,JPN,740,13,2,1987,24,3,1987,0,0,0,1,1
2813,ARG,160,13,2,1987,24,3,1987,0,0,16,4,1
2814,IRN,630,21,9,1987,21,9,1987,0,0,0,1,1
2814,NTH,210,21,9,1987,21,9,1987,0,0,7,3,1
2814,BEL,211,21,9,1987,21,9,1987,0,0,7,3,1
2815,MLT,338,20,6,1987,20,6,1987,0,0,0,1,1
2815,IRQ,645,20,6,1987,20,6,1987,0,0,16,4,1
2816,GFR,260,15,6,1987,15,6,1987,0,0,0,1,1
2816,POL,290,15,6,1987,15,6,1987,0,0,16,4,1
2817,GRC,350,9,6,1987,29,3,1988,0,0,0,1,1
2817,IRN,630,9,6,1987,29,3,1988,0,0,16,4,1
2818,CYP,352,10,9,1987,12,12,1987,0,0,0,1,1
2818,IRN,630,10,9,1987,12,12,1987,0,0,16,4,1
2819,GRC,350,7,7,1987,12,11,1987,0,0,0,1,1
2819,IRQ,645,7,7,1987,12,11,1987,0,0,16,4,1
2820,YUG,345,20,8,1987,20,8,1987,0,0,0,1,1
2820,IRN,630,20,8,1987,20,8,1987,0,0,16,4,1
2821,ITA,325,3,9,1987,15,9,1987,0,0,7,3,1
2821,IRN,630,3,9,1987,15,9,1987,0,0,16,4,1
2822,SPN,230,1,9,1987,1,9,1987,0,0,0,1,1
2822,IRN,630,1,9,1987,1,9,1987,0,0,16,4,1
2823,FRN,220,30,6,1987,11,8,1987,0,0,8,3,1
2823,IRN,630,30,6,1987,11,8,1987,0,0,16,4,1
2824,CYP,352,16,12,1987,14,5,1988,0,0,0,1,1
2824,IRQ,645,16,12,1987,14,5,1988,0,0,16,4,1
2825,SWD,380,27,6,1987,27,6,1987,0,0,0,1,1
2825,IRN,630,27,6,1987,27,6,1987,0,0,16,4,1
2826,USR,365,21,4,1987,2,11,1987,0,0,7,3,1
2826,IRN,630,21,4,1987,2,11,1987,0,0,16,4,1
2827,NOR,385,13,9,1987,13,9,1987,0,0,0,1,1
2827,USR,365,13,9,1987,13,9,1987,0,0,7,3,1
2828,RUM,360,23,11,1987,23,11,1987,0,0,0,1,1
2828,IRN,630,23,11,1987,23,11,1987,0,0,16,4,1
2829,BUL,355,3,10,1987,3,10,1987,0,0,0,1,1
2829,TUR,640,3,10,1987,3,10,1987,0,0,1,2,1
2830,TUR,640,14,9,1987,14,9,1987,0,0,0,1,1
2830,BUL,355,14,9,1987,14,9,1987,0,0,16,4,1
2831,CYP,352,3,1,1987,3,1,1987,0,0,0,1,1
2831,ISR,666,3,1,1987,3,1,1987,0,0,15,4,1
2832,NOR,385,18,5,1987,4,8,1988,0,0,0,1,1
2832,IRN,630,18,5,1987,4,8,1988,0,0,16,4,1
2833,NOR,385,14,12,1987,14,12,1987,0,0,0,1,1
2833,IRQ,645,14,12,1987,14,12,1987,0,0,16,4,1
2834,DEN,390,6,12,1987,2,7,1988,0,0,0,1,1
2834,IRN,630,6,12,1987,2,7,1988,0,0,16,4,1
3638,CHN,710,5,10,1987,5,10,1987,0,0,16,4,1
3638,DRV,816,5,10,1987,5,10,1987,1,-9,12,3,1
2745,PNG,910,22,10,1988,4,11,1988,-9,-9,0,1,1
2745,INS,850,22,10,1988,4,11,1988,-9,-9,16,4,1
2746,PHI,840,4,5,1988,18,8,1988,0,0,0,1,1
2746,MAL,820,4,5,1988,18,8,1988,0,0,15,4,1
2747,THI,800,8,8,1988,11,10,1988,0,0,0,1,1
2747,MYA,775,8,8,1988,11,10,1988,0,0,15,4,1
2748,JPN,740,14,11,1988,14,11,1988,0,0,0,1,1
2748,PNG,910,14,11,1988,14,11,1988,0,0,15,4,1
2749,CHN,710,20,2,1988,16,3,1988,-9,-9,14,4,1
2749,DRV,816,20,2,1988,16,3,1988,-9,-9,17,4,1
2750,CHN,710,29,4,1988,9,12,1988,0,0,0,1,1
2750,TAW,713,29,4,1988,9,12,1988,0,0,16,4,1
2751,JPN,740,18,5,1988,18,5,1988,0,0,0,1,1
2751,IRN,630,18,5,1988,18,5,1988,0,0,16,4,1
2752,UAE,696,19,4,1988,19,4,1988,0,0,0,1,1
2752,IRN,630,19,4,1988,19,4,1988,0,0,16,4,1
2753,SWA,572,10,10,1988,30,10,1988,0,0,0,1,1
2753,SAF,560,10,10,1988,30,10,1988,0,0,16,4,1
2754,SAF,560,28,3,1988,21,7,1988,0,0,16,4,1
2754,BOT,571,28,3,1988,21,7,1988,0,0,16,4,1
2755,ZIM,552,14,2,1988,14,2,1988,0,0,0,1,1
2755,SAF,560,14,2,1988,14,2,1988,0,0,1,2,1
2756,BOT,571,8,8,1988,8,8,1988,0,0,0,1,1
2756,ANG,540,8,8,1988,8,8,1988,0,0,16,4,1
2757,SUD,625,7,10,1988,7,10,1988,0,0,0,1,1
2757,ETH,530,7,10,1988,7,10,1988,0,0,12,3,1
2758,LBR,450,14,5,1988,14,5,1988,0,0,0,1,1
2758,IRQ,645,14,5,1988,14,5,1988,0,0,16,4,1
2759,RUM,360,7,7,1988,7,7,1988,0,0,0,1,1
2759,IRN,630,7,7,1988,7,7,1988,0,0,16,4,1
2760,CYP,352,11,12,1988,11,12,1988,0,0,0,1,1
2760,TUR,640,11,12,1988,11,12,1988,1,-9,12,3,1
2761,CYP,352,28,5,1988,28,5,1988,1,-9,17,4,1
2761,TUR,640,28,5,1988,28,5,1988,1,-9,17,4,1
2762,MAL,820,27,5,1988,27,5,1988,0,0,0,1,1
2762,IRN,630,27,5,1988,27,5,1988,0,0,16,4,1
2763,GFR,260,11,6,1988,11,6,1988,0,0,0,1,1
2763,IRN,630,11,6,1988,11,6,1988,0,0,16,4,1
2764,SPN,230,14,5,1988,14,5,1988,0,0,0,1,1
2764,IRQ,645,14,5,1988,14,5,1988,0,0,16,4,1
2765,SPN,230,21,3,1988,21,3,1988,0,0,0,1,1
2765,IRN,630,21,3,1988,21,3,1988,0,0,16,4,1
2766,IRN,630,20,1,1988,20,1,1988,0,0,0,1,1
2766,FRN,220,20,1,1988,20,1,1988,0,0,1,2,1
2767,UKG,200,14,5,1988,14,5,1988,0,0,0,1,1
2767,IRQ,645,14,5,1988,14,5,1988,0,0,16,4,1
2768,VEN,101,16,8,1988,16,8,1988,-9,-9,17,4,1
2768,COL,100,16,8,1988,16,8,1988,-9,-9,17,4,1
2769,PAN,95,31,1,1988,31,1,1988,0,0,0,1,1
2769,IRQ,645,31,1,1988,31,1,1988,0,0,16,4,1
2770,COS,94,9,9,1988,11,10,1988,0,0,0,1,1
2770,PAN,95,9,9,1988,11,10,1988,0,0,16,4,1
2771,NIC,93,29,9,1988,29,9,1988,0,0,0,1,1
2771,HON,91,29,9,1988,29,9,1988,0,0,12,3,1
2772,BAH,692,19,4,1988,19,4,1988,0,0,0,1,1
2772,IRN,630,19,4,1988,19,4,1988,0,0,16,4,1
2773,FRN,220,14,4,1988,6,5,1988,0,0,0,1,1
2773,CAN,20,14,4,1988,6,5,1988,0,0,16,4,1
2774,USA,2,12,2,1988,12,2,1988,0,0,0,1,1
2774,IRQ,645,12,2,1988,12,2,1988,0,0,16,4,1
2775,LIB,620,30,12,1988,4,1,1989,-9,-9,7,3,1
2775,USA,2,30,12,1988,4,1,1989,0,0,16,4,1
2834,USA,2,2,7,1988,2,7,1988,0,0,16,4,0
3900,USA,2,11,12,1989,11,12,1989,0,0,0,1,1
3900,CAN,20,11,12,1989,11,12,1989,0,0,16,4,1
3901,USA,2,12,1,1989,22,12,1989,1,-9,16,4,1
3901,PAN,95,12,1,1989,22,12,1989,3,-9,16,4,1
3903,IRN,630,2,8,1989,2,8,1989,0,0,0,1,1
3903,USA,2,2,8,1989,2,8,1989,0,0,1,2,1
3904,HON,91,23,5,1989,29,5,1989,1,-9,17,4,1
3904,SAL,92,23,5,1989,29,5,1989,1,-9,17,4,1
3905,HON,91,9,4,1989,30,9,1989,0,0,16,4,1
3905,NIC,93,9,4,1989,30,9,1989,1,-9,16,4,1
3906,COM,581,11,12,1989,15,12,1989,0,0,0,1,1
3906,FRN,220,11,12,1989,15,12,1989,0,0,14,4,1
3907,LEB,660,30,11,1989,12,2,1990,0,0,0,1,1
3907,FRN,220,30,11,1989,12,2,1990,0,0,7,3,1
3908,MLT,338,29,8,1989,29,8,1989,0,0,0,1,1
3908,SYR,652,29,8,1989,29,8,1989,0,0,16,4,1
3909,TUR,640,12,1,1989,12,1,1989,0,0,7,3,1
3909,GRC,350,12,1,1989,12,1,1989,0,0,8,3,1
3910,SEN,433,10,4,1989,27,4,1989,0,0,7,3,1
3910,MAA,435,10,4,1989,27,4,1989,0,0,16,4,1
3911,KEN,501,12,3,1989,12,3,1989,1,-9,17,4,1
3911,UGA,500,12,3,1989,12,3,1989,2,-9,17,4,1
3912,SUD,625,15,11,1989,3,2,1990,0,0,17,4,1
3912,UGA,500,15,11,1989,3,2,1990,1,-9,17,4,1
3913,KEN,501,20,9,1989,20,9,1989,0,0,1,2,1
3913,SOM,520,20,9,1989,20,9,1989,0,0,16,4,1
3914,IRQ,645,17,2,1989,13,3,1989,0,0,17,4,1
3914,IRN,630,17,2,1989,13,3,1989,1,-9,17,4,1
3915,ISR,666,3,6,1989,3,6,1989,0,0,0,1,1
3915,EGY,651,3,6,1989,3,6,1989,0,0,16,4,1
3916,PAK,770,11,2,1989,7,4,1989,0,0,7,3,1
3916,AFG,700,11,2,1989,7,4,1989,0,0,16,4,1
3917,ROK,732,28,1,1989,28,1,1989,0,0,0,1,1
3917,PRK,731,28,1,1989,28,1,1989,0,0,15,4,1
3918,IND,750,15,7,1989,15,7,1989,0,0,17,4,1
3918,SRI,780,15,7,1989,15,7,1989,0,0,17,4,1
3919,THI,800,21,5,1989,21,5,1989,0,0,0,1,1
3919,MYA,775,21,5,1989,21,5,1989,0,0,16,4,1
3920,THI,800,23,1,1989,22,7,1989,0,0,0,1,1
3920,DRV,816,23,1,1989,22,7,1989,0,0,16,4,1
3921,IRQ,645,25,10,1989,25,10,1989,0,0,17,4,1
3921,IRN,630,25,10,1989,25,10,1989,0,0,17,4,1
3922,TUR,640,21,10,1989,21,10,1989,0,0,0,1,1
3922,SYR,652,21,10,1989,21,10,1989,0,0,16,4,1
3953,MAA,435,15,11,1989,16,4,1990,1,-9,17,4,1
3953,SEN,433,15,11,1989,16,4,1990,1,-9,17,4,1
3950,CUB,40,31,1,1990,-9,5,1990,0,0,10,3,1
3950,USA,2,31,1,1990,-9,5,1990,0,0,16,4,1
3951,PRK,731,2,10,1990,2,10,1990,0,0,0,1,1
3951,FRN,220,2,10,1990,2,10,1990,0,0,16,4,1
3952,SEN,433,15,4,1990,24,5,1990,1,-9,15,4,1
3952,GNB,404,15,4,1990,24,5,1990,1,-9,16,4,1
3954,CDI,437,4,1,1990,4,1,1990,0,0,0,1,1
3954,LBR,450,4,1,1990,4,1,1990,0,0,1,2,1
3955,ZAM,551,21,2,1990,21,2,1990,0,0,0,1,1
3955,ZAI,490,21,2,1990,21,2,1990,0,0,16,4,1
3956,ISR,666,2,4,1990,28,2,1991,0,0,8,3,1
3956,IRQ,645,2,4,1990,28,2,1991,0,0,16,4,1
3957,JOR,663,9,8,1990,3,3,1991,0,0,0,1,0
3957,TUR,640,11,8,1990,3,3,1991,0,0,7,3,0
3957,SIE,451,-9,12,1990,3,3,1991,0,0,7,3,0
3957,SEN,433,1,12,1990,3,3,1991,0,0,7,3,0
3957,PAK,770,-9,9,1990,3,3,1991,0,0,7,3,0
3957,NIR,436,-9,12,1990,3,3,1991,0,0,7,3,0
3957,MOR,600,11,8,1990,3,3,1991,0,0,7,3,0
3957,BNG,771,-9,9,1990,3,3,1991,0,0,7,3,0
3957,NTH,210,21,8,1990,3,3,1991,0,0,7,3,0
3957,ARG,160,18,9,1990,3,3,1991,0,0,7,3,0
3957,SPN,230,21,8,1990,3,3,1991,0,0,7,3,0
3957,BEL,211,21,8,1990,3,3,1991,0,0,7,3,0
3957,GRC,350,21,8,1990,3,3,1991,0,0,7,3,0
3957,AUL,900,1,9,1990,3,3,1991,0,0,16,4,0
3957,SYR,652,14,8,1990,3,3,1991,0,0,20,5,0
3957,CAN,20,10,8,1990,3,3,1991,0,0,20,5,0
3957,UAE,696,16,7,1990,3,3,1991,1,-9,16,4,0
3957,UKG,200,9,8,1990,3,3,1991,1,-9,20,5,0
3957,EGY,651,11,8,1990,3,3,1991,1,-9,20,5,0
3957,FRN,220,8,8,1990,3,3,1991,1,-9,20,5,0
3957,ITA,325,21,8,1990,3,3,1991,1,-9,20,5,0
3957,SAU,670,3,8,1990,3,3,1991,2,-9,20,5,0
3957,USA,2,24,7,1990,3,3,1991,3,-9,20,5,0
